"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"1 - GROCERY","PASTA & SAUCES","41 - PASTA SAUCES","310 - PASTA SAUCES PREMIUM OCEANS",651851,6530230003,065302300036,"WORLD CUISINE PUTTANESCA  SAUCE",7.00,17.56,23.71,27.74,EDM,0,EDM651851,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/651851/651851.jpg,7.40,10.90,4.20,6,530,ML
"1 - GROCERY","PASTA & SAUCES","41 - PASTA SAUCES","310 - PASTA SAUCES PREMIUM OCEANS",651828,6530230001,065302300012,"WORLD CUISINE SICILIANA   SAUCE",11.24,17.69,23.88,27.95,EDM,14,EDM651828,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/651828/651828.jpg,10.00,6.60,5.70,6,530,ML
"1 - GROCERY","PASTA & SAUCES","51 - TOMATO SAUCE","220 - TOMATO SAUCE REG HUNTS 680ML",348433,5880739144,058807391449,"HUNTS GARLIC TOMATO SAUCE",20.85,21.88,29.54,34.57,EDM,172,EDM348433,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/348433/348433.jpg,13.70,10.30,5.80,12,680,ML
"1 - GROCERY","PASTA & SAUCES","51 - TOMATO SAUCE","220 - TOMATO SAUCE REG HUNTS 680ML",147447,5880739068,058807390688,"HUNTS ITALIAN TOMATO SCE",22.35,21.93,29.61,34.65,EDM,152,EDM147447,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/147447/147447.jpg,13.70,10.30,5.80,12,680,ML
"1 - GROCERY","PASTA & SAUCES","51 - TOMATO SAUCE","220 - TOMATO SAUCE REG HUNTS 680ML",147702,5880739080,058807390800,"HUNTS REGULAR TOMATO SCE",20.85,21.88,29.54,34.57,EDM,312,EDM147702,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/147702/147702.jpg,13.70,10.30,5.80,12,680,ML
"1 - GROCERY","PASTA & SAUCES","51 - TOMATO SAUCE","210 - TOMATO SAUCE REG HUNTS 398ML",348078,5880739018,058807390183,"HUNTS TOMATO SAUCE",26.41,28.53,38.52,45.08,EDM,163,EDM348078,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/348078/348078.jpg,17.90,12.10,4.50,24,398,ML
"1 - GROCERY","PASTA & SAUCES","51 - TOMATO SAUCE","235 - TOMATO SAUCE REG MARTELLI 330ML",374694,87613100141,876131001410,"MARTELLI CHRY TOMATO SCE",12.34,39.17,52.88,61.89,CAL,19,CAL374694,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/374694/374694.jpg,14.10,10.60,7.00,12,330,ML
"1 - GROCERY","PASTA & SAUCES","51 - TOMATO SAUCE","995 - TOMATO SAUCE FOODSERVICE",885376,5590000382,055900003828,"PRIMO SAUCE TOMATO",44.17,31.06,41.93,49.07,EDM,12,EDM885376,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/885376/885376.jpg,19.00,12.50,7.00,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","995 - TOMATO PASTE FOODSERVICE",584524,5700000389,057000003890,"HEINZ PASTE TOMATO - TINS",46.30,45.55,61.49,71.97,EDM,12,EDM584524,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/584524/584524.jpg,18.80,12.50,7.20,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","995 - TOMATO PASTE FOODSERVICE",446765,5700000390,057000003906,"HEINZ PUREE TOMATO - TINS",45.20,36.92,49.84,58.33,EDM,15,EDM446765,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/446765/446765.jpg,18.70,12.50,7.10,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","200 - TOMATO PASTE REG HUNTS 156ML",130344,5880738809,058807388098,"HUNTS TOM PASTE HRB/SPICE",22.00,42.27,57.06,66.79,EDM,97,EDM130344,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/130344/130344.jpg,13.10,8.80,7.10,48,156,ML
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","200 - TOMATO PASTE REG HUNTS 156ML",130278,5880738802,058807388029,"HUNTS TOM PASTE W/GARLIC",22.88,42.30,57.11,66.83,EDM,57,EDM130278,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/130278/130278.jpg,13.10,8.80,7.10,48,156,ML
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","210 - TOMATO PASTE REG HUNTS 369ML",369785,5880738818,058807388180,"HUNTS TOMATO PASTE",25.24,42.93,57.96,67.83,EDM,171,EDM369785,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/369785/369785.jpg,18.10,12.00,4.10,24,369,ML
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","200 - TOMATO PASTE REG HUNTS 156ML",344432,5880738813,058807388135,"HUNTS TOMATO PASTE",22.57,42.29,57.09,66.82,EDM,150,EDM344432,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/344432/344432.jpg,13.10,8.80,7.10,48,156,ML
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","230 - TOMATOE PASTE REGULAR MUTTI",846097,85469300090,854693000904,"MUTTI TOMATO PASTE",8.00,22.16,29.92,35.01,EDM,0,EDM846097,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/846097/846097.jpg,15.90,11.90,5.20,12,156,ML
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","995 - TOMATO PASTE FOODSERVICE",683110,5590000440,055900004405,"PRIMO PASTE TOMATO",46.75,41.40,55.89,65.41,EDM,35,EDM683110,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/683110/683110.jpg,19.00,12.50,7.00,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","220 - TOMATOES STRAINED AGROMONTE PASSATA",6280267,803281724037,803281724037,"AGROMONTE CHERY TOM PSSTA",13.22,36.48,49.25,57.64,CAL,25,CAL6280267,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,9.80,7.00,6.20,12,350,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","350 - TOMATOES OTHER AGROMONTE DRY CHERRY",6280788,803281724001,803281724001,"AGROMONTE SMIDRY CHRY TOM",10.58,62.11,83.85,98.13,CAL,40,CAL6280788,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,9.80,7.20,3.90,12,200,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","300 - TOMATOES OTHER EMMA ITALIAN",731158,6444552010,064445520103,"EMMA ITALIAN PLD TOMATOES",24.02,20.28,27.38,32.04,CAL,36,CAL731158,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/731158/731158.jpg,15.90,11.90,5.20,12,796,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","200 - TOMATOES STRAINED EMMA PASSATA",731216,6444552002,064445520028,"EMMA PASSATA",4.40,16.20,21.87,25.6,CAL,62,CAL731216,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/731216/731216.jpg,12.20,9.40,9.00,12,680,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","340 - TOMATOES OTHER GAROFALO PEELED",123224,800013992024,800013992024,"GAROFALO PEELED TOMATOES",26.45,24.76,33.43,39.12,CAL,95,CAL123224,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/123224/123224.jpg,16.10,12.20,4.90,12,796,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","100 - TOMATOES DOP MARTELLI",927293,87613100113,876131001137,"MARTELLI SAN MARZ TOMATO",26.45,47.25,63.79,74.66,CAL,105,CAL927293,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/927293/927293.jpg,16.10,12.20,4.90,12,796,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","335 - TOMATOES OTHER MUTTI CHERRY",6280762,85469300044,854693000447,"MUTTI CHERRY TOMATOES",12.12,23.84,32.18,37.67,EDM,21,EDM6280762,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,11.80,8.80,4.40,12,398,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","330 - TOMATOES OTHER MUTTI POLPA",859116,854693000164,854693000164,"MUTTI POLPA TOMATOES",4.40,17.41,23.5,27.51,EDM,17,EDM859116,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,12.20,9.40,4.50,12,400,GR
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","995 - PIZZA SAUCE FOODSERVICE",247171,5700003594,057000035945,"ALLEGRO SAUCE PIZZA ITAL. CLASSIC",43.89,34.15,46.1,53.96,EDM,20,EDM247171,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/247171/247171.jpg,18.60,12.50,7.30,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","995 - PIZZA SAUCE FOODSERVICE",2494185,5700018904,057000189044,"BELORTO SAUCE MARINARA",45.00,35.68,48.17,56.37,EDM,18,EDM2494185,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/2494185/2494185.jpg,18.60,12.50,7.30,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","220 - PIZZA SAUCE REGULAR CATELLI",394049,6420032740,064200327404,"CAT PIZZA SCE TOM/BASL",17.46,22.43,30.28,35.44,EDM,0,EDM394049,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/394049/394049.jpg,12.90,9.50,5.00,12,398,ML
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","250 - PIZZA SAUCE REGULAR CLASSICO",2440675,5700000104,057000001049,"CLASSICO RST PIZZA SCE",18.79,41.76,56.38,65.98,EDM,6,EDM2440675,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/2440675/2440675.jpg,11.80,8.70,5.90,12,410,ML
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","250 - PIZZA SAUCE REGULAR CLASSICO",2440691,5700000103,057000001032,"CLASSICO TRAD PIZZA SCE",18.79,41.76,56.38,65.98,EDM,18,EDM2440691,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/2440691/2440691.jpg,11.80,8.70,5.90,12,410,ML
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","995 - PIZZA SAUCE FOODSERVICE",842930,5700000391,057000003913,"HEINZ SAUCE PIZZA - TINS",44.70,35.67,48.15,56.36,EDM,18,EDM842930,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/842930/842930.jpg,18.80,12.50,7.10,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","310 - PIZZA SAUCE PREMIUM MARTELLI",927343,87613100140,876131001403,"MARTELLI ITAL PIZZA SCE",26.45,24.76,33.43,39.12,CAL,43,CAL927343,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/927343/927343.jpg,16.10,12.20,4.90,12,398,ML
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","210 - PIZZA SAUCE REGULAR PRIMO",409565,5590001380,055900013803,"PRIMO PIZZA SQUEEZE",12.12,19.20,25.92,30.34,EDM,159,EDM409565,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/409565/409565.jpg,9.30,7.60,9.30,12,375,ML
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","210 - PIZZA SAUCE REGULAR PRIMO",6205934,5590001390,055900013902,"PRIMO PIZZA SQZ HOT&SPICY",12.12,19.20,25.92,30.34,EDM,70,EDM6205934,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/6205934/6205934.jpg,9.30,7.60,9.30,12,375,ML
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","995 - PIZZA SAUCE FOODSERVICE",848812,5590000381,055900003811,"PRIMO SAUCE PIZZA",44.20,33.89,45.75,53.55,EDM,60,EDM848812,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/848812/848812.jpg,19.00,12.50,7.00,6,2.84,LT
"1 - GROCERY","PASTA & SAUCES","71 - PIZZA SAUCE","995 - PIZZA SAUCE FOODSERVICE",2458180,5590001370,055900013704,"PRIMO SAUCE PIZZA AUTHNTC POUCH",39.70,31.40,42.39,49.61,EDM,13,EDM2458180,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,15.20,10.40,10.40,6,3,KG
"1 - GROCERY","PASTA & SAUCES","81 - PIZZA MIXES/CRUSTS","220 - PIZZA MIX/CRUST REG BOBS RED MILL",125450,3997830394,039978303943,"BRM GF PIZZA MIX",4.49,15.69,21.18,24.79,CAL,79,CAL125450,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/125450/125450.jpg,9.40,3.90,7.90,4,453,GR
"1 - GROCERY","PASTA & SAUCES","81 - PIZZA MIXES/CRUSTS","240 - PIZZA MIX/CRUST REG DR OETKER 700G",6279947,5833605010,058336050107,"DR. OETKER PIZZAIOLO KIT",12.34,34.56,46.66,54.6,EDM,8,EDM6279947,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,15.20,8.10,6.20,8,700,GR
"1 - GROCERY","PASTA & SAUCES","81 - PIZZA MIXES/CRUSTS","210 - PIZZA MIX/CRUST REG KRAFT 850GR",331546,6810005890,068100058901,"KR PIZZA MX W/CHS-HRB-TOM SC",25.37,64.14,86.59,101.34,EDM,0,EDM331546,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/331546/331546.jpg,17.40,14.40,5.90,12,850,GR
"1 - GROCERY","PASTA & SAUCES","81 - PIZZA MIXES/CRUSTS","10 - PIZZA MIX/CRUST FLOUR MARTELLI",429225,87613100346,876131003469,"MARTELLI PIZZA FLOUR",24.00,27.49,37.11,43.43,CAL,58,CAL429225,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,14.10,10.60,7.00,10,1,KG
"1 - GROCERY","PASTA & SAUCES","91 - GRATED CHEESE","210 - GRATED CHEESE REG KRAFT 250GR",344663,6810000453,068100004533,"KR GRATED PARMESAN CHEESE",7.68,81.18,109.59,128.26,EDM,286,EDM344663,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/344663/344663.jpg,12.30,8.80,6.10,12,250,GR
"1 - GROCERY","PASTA & SAUCES","91 - GRATED CHEESE","210 - GRATED CHEESE REG KRAFT 250GR",300053,6810000461,068100004618,"KR GRTD LT 100% PARM CHSE",7.68,81.18,109.59,128.26,EDM,29,EDM300053,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/300053/300053.jpg,12.30,8.80,6.10,12,250,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","610 - SPECIALTY FISH CALLIPO",6280697,77155433080,771554330805,"CALLIPO TUNA CANNED 3PK    OIL",23.73,134.60,181.71,212.67,CAL,11,CAL6280697,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,5.70,15.70,10.40,32,240,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","610 - SPECIALTY FISH CALLIPO",6280705,77155433116,771554331161,"CALLIPO TUNA CHUNKS        JAR",8.35,73.79,99.62,116.59,CAL,7,CAL6280705,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,10.80,8.00,3.10,12,150,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","550 - SPECIALTY COOKIES CAMPIELLO 400G",2441947,800059013120,800059013120,"CAMPIELLO GRAN CER BIS",11.02,33.08,44.66,52.27,CAL,12,CAL2441947,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,14.50,7.20,9.80,12,410,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","540 - SPECIALTY COOKIES CAMPIELLO 700G",2441962,800059021115,800059021115,"CAMPIELLO NOVELLINO BIS",12.13,36.51,49.29,57.69,CAL,21,CAL2441962,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,14.90,10.40,10.00,9,700,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","850 - SPECIALTY MISC LIMMI LEMON",6280804,64177711101,641777111010,"LIMMI LEMON JUICE",6.22,23.54,31.78,37.19,CAL,8,CAL6280804,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,10.00,7.40,6.30,12,200,ML
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","800 - SPECIALTY CANDY MANGINI",6281489,800420312032,800420312032,"MANGINI CANDIES MINT",4.40,37.62,50.79,59.44,CAL,27,CAL6281489,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,14.90,6.10,8.40,14,130,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","800 - SPECIALTY CANDY MANGINI",6281497,800420312040,800420312040,"MANGINI FRUTTA CANDIES",5.06,37.64,50.81,59.47,CAL,23,CAL6281497,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,14.90,6.10,8.40,14,150,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","500 - SPECIALTY COOKIES MARTELLI",2441970,87613100500,876131005005,"MARTELLI ALMOND CANTUCCI",5.51,40.21,54.28,63.53,CAL,38,CAL2441970,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,15.70,11.40,8.60,12,200,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","720 - SPECIALTY VEG MARTELLI ANTIPASTO",6280010,87613100233,876131002332,"MARTELLI ANTIPSTO TOSCANO",11.35,29.69,40.08,46.91,CAL,17,CAL6280010,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,10.20,7.00,5.90,6,500,ML
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","300 - SPECIALTY BEANS MARTELLI",2441277,87613100281,876131002813,"MARTELLI CANNELLINI BEANS",12.78,15.83,21.37,25.01,CAL,8,CAL2441277,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,4.30,8.80,11.80,12,398,ML
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","300 - SPECIALTY BEANS MARTELLI",2441871,87613100280,876131002806,"MARTELLI CHICK PEAS",12.78,15.83,21.37,25.01,CAL,19,CAL2441871,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,4.30,8.80,11.80,12,398,ML
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","510 - SPECIALTY COOKIES MARTELLI TARALLI",6280093,87613100359,876131003599,"MARTELLI CLASSIC TARALLI",13.66,46.75,63.11,73.87,CAL,9,CAL6280093,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,15.30,9.80,8.60,6,1,KG
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","700 - SPECIALTY VEG MARTELLI ARTICHOKES",6279988,87613100230,876131002301,"MARTELLI GRILD ARTICHOKES",11.35,37.41,50.5,59.11,CAL,22,CAL6279988,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,10.20,7.00,5.90,6,500,ML
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","710 - SPECIALTY VEG MARTELLI EGGPLANT",6280002,87613100241,876131002417,"MARTELLI MLD EGGPLNT STRP",11.35,22.58,30.48,35.68,CAL,11,CAL6280002,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,10.20,7.00,5.90,6,500,ML
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","500 - SPECIALTY COOKIES MARTELLI",6280069,87613100505,876131005050,"MART SAVOIARDI COOKIES",13.22,50.45,68.11,79.71,CAL,31,CAL6280069,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,22.00,9.40,14.50,15,400,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","500 - SPECIALTY COOKIES MARTELLI",6280028,87613100503,876131005036,"MARTELLI SFT AMARETTI BIS",5.84,40.22,54.3,63.55,CAL,7,CAL6280028,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,15.70,11.40,8.60,12,170,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","520 - SPECIALTY COOKIES PANEALBA",6280101,800233301150,800233301150,"PANEALBA GRISINI PIMNTESI",5.51,32.13,43.38,50.77,CAL,26,CAL6280101,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,15.30,11.80,8.20,16,125,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","600 - SPECIALTY FISH RIZZOLI",6280226,800596051155,800596051155,"RIZZOLI GRILD TUNA FILLET   OIL",3.96,65.01,87.76,102.72,CAL,49,CAL6280226,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,9.40,4.10,4.30,10,125,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","600 - SPECIALTY FISH RIZZOLI",6280168,800596051153,800596051153,"RIZZOLI GRILLED MACKEREL   OIL",3.96,50.59,68.3,79.93,CAL,76,CAL6280168,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,9.40,4.10,4.30,10,125,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","600 - SPECIALTY FISH RIZZOLI",6280234,800596051152,800596051152,"RIZZOLI PINK TUNA FILLETS   OIL",4.96,46.50,62.78,73.47,CAL,46,CAL6280234,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,9.20,5.30,3.70,6,200,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","530 - SPECIALTY COOKIES TRE MARIE WAFERS",6280671,800219000621,800219000621,"TRE MARIE WAFERS ALMOND",5.95,31.08,41.96,49.11,CAL,11,CAL6280671,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,11.40,10.40,3.70,18,140,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","530 - SPECIALTY COOKIES TRE MARIE WAFERS",6280689,800219000620,800219000620,"TRE MARIE WAFERS NOCCLATO",5.95,31.08,41.96,49.11,CAL,5,CAL6280689,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,11.40,10.40,3.70,18,140,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","530 - SPECIALTY COOKIES TRE MARIE WAFERS",6280663,800219000341,800219000341,"TRE MARIE WAFERS STRCTLLA",5.95,31.08,41.96,49.11,CAL,9,CAL6280663,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",,11.40,10.40,3.70,18,140,GR
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","330 - HT CER OAT PROD QUAK 625G",223586,5557710245,055577102459,"QKR OAT BRAN",19.40,31.10,41.99,49.14,EDM,44,EDM223586,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/223586/223586.jpg,12.50,11.80,8.60,12,625,GR
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","230 - HOT CEREAL WHEAT PROD KRAFT",924936,7240001159,072400011597,"CRM OF WHEAT 3 MINUTES",21.16,32.51,43.89,51.37,EDM,157,EDM924936,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/924936/924936.jpg,11.70,11.20,8.10,12,800,GR
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","230 - HOT CEREAL WHEAT PROD KRAFT",924951,7240001155,072400011559,"CRM OF WHEAT INSTANT 12 S",8.88,32.15,43.4,50.8,EDM,56,EDM924951,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/924951/924951.jpg,14.80,8.20,10.10,12,336,GR
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","230 - HOT CEREAL WHEAT PROD KRAFT",544965,7240001104,072400011047,"CRM OF WHEAT INSTANT MAPL BRN SUGAR",8.88,16.21,21.88,25.61,EDM,24,EDM544965,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/544965/544965.jpg,10.00,8.00,8.00,6,336,GR
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","250 - HOT CEREAL WHEAT PROD MISC",360529,81815801250,818158012505,"KRETSCHMR WHEAT GERM REG",16.00,45.09,60.87,71.24,EDM,2,EDM360529,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/360529/360529.jpg,13.50,10.20,6.80,12,340,GR
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","996 - HOT CEREAL FOODSERV OATS MISC",108472,62862213893,628622138934,"LITTLE JOHN OATS IRIS LRG FLAKE",55.67,29.30,39.56,46.29,EDM,72,EDM108472,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/108472/108472.jpg,35.00,20.80,5.00,1,25,KG
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","996 - HOT CEREAL FOODSERV OATS MISC",864207,62862213886,628622138866,"LITTLE JOHN OATS QUICK    COOKING",22.38,13.76,18.58,21.74,EDM,136,EDM864207,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/864207/864207.jpg,26.00,17.00,4.50,1,10,KG
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","393 - HT CER OAT PROD ONLY 1KG",869354,66378010003,663780100034,"ONLY OATS QUICK OATS GF",13.28,26.14,35.29,41.3,CAL,297,CAL869354,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/869354/869354.jpg,19.90,10.40,11.20,6,1,KG
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","393 - HT CER OAT PROD ONLY 1KG",869321,66378010002,663780100027,"ONLY OATS ROLLED OATS GF",13.28,26.14,35.29,41.3,CAL,364,CAL869321,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/869321/869321.jpg,19.90,10.40,11.20,6,1,KG
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","110 - HOT CEREAL CORNMEAL PURITY",675652,5900003970,059000039701,"PURITY CORNMEAL",14.94,16.82,22.71,26.58,EDM,78,EDM675652,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/675652/675652.jpg,16.10,8.60,5.10,12,500,GR
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","343 - HT CER OAT PROD QUAK CAN 511GR",300186,5557710115,055577101155,"QKR CAN QUICK GF OAT GF",14.90,49.88,67.34,78.81,EDM,35,EDM300186,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/300186/300186.jpg,16.40,12.20,7.20,12,511,GR
