"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"1 - GROCERY","FLOUR & CAKE MIX","41 - DESSERT MIX","300 - DESRT MIX B.CROCK BROWNIE 440G-550G",633537,6563304471,065633044715,"BC FROSTED BROWNIE MIX",18.01,28.23,38.11,44.6,EDM,142,EDM633537,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/633537/633537.jpg,13.20,8.00,12.00,12,550,GR
"1 - GROCERY","FLOUR & CAKE MIX","51 - MUFFIN MIX","100 - MUFF MIX QUAKER MUFFIN 900G",2423382,5557710486,055577104866,"QKR OATMEAL    CHOC CHIP  MUFFIN",24.88,39.44,53.24,62.32,EDM,42,EDM2423382,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/2423382/2423382.jpg,14.70,8.90,5.90,12,900,GR
"1 - GROCERY","FLOUR & CAKE MIX","61 - FROSTING","210 - CAKE FROST B.CROCK WHIPPED 340G",589267,6563321132,065633211322,"BC WHPD DLX CHOC FRST",10.49,27.01,36.46,42.68,EDM,157,EDM589267,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/589267/589267.jpg,14.70,10.80,3.80,12,340,GR
"1 - GROCERY","FLOUR & CAKE MIX","81 - BUN/BREAD/BISCUIT MIX","200 - B/BREAD/B MIX XO BAKING GLUTFREE",705848,85692800410,856928004107,"XO BAKING GF PMPKN BRD MX",3.40,43.41,58.6,68.59,CAL,49,CAL705848,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/705848/705848.jpg,8.70,8.50,4.80,6,538,GR
"1 - GROCERY",DESSERTS,"21 - PUDDING POWDER","200 - PUDDING POWDER JELLO 99-130G",130724,6618811874,066188118746,"JELLO INST LEMON PUDDING",6.34,23.60,31.86,37.29,EDM,51,EDM130724,"Bulk Foods & Wholesale Grocery>DESSERTS",https://test.tgp.crs/item_images/130724/130724.jpg,17.60,7.10,3.00,24,99,GR
"1 - GROCERY",DESSERTS,"31 - JELLY POWDERS","200 - JELLY POWDER JELLO 85G",130005,6618801400,066188014000,"JELLO PWDR ORANGE",5.35,17.48,23.6,27.62,EDM,92,EDM130005,"Bulk Foods & Wholesale Grocery>DESSERTS",https://test.tgp.crs/item_images/130005/130005.jpg,13.40,7.20,3.60,24,85,GR
"1 - GROCERY",DESSERTS,"51 - PIE FILLING POWDERED","200 - PIE FILLING SHIRRIFF 106-212G",672469,5833601338,058336013386,"SHIR CNUT PUDDNG/PIE FILL",5.29,17.24,23.27,27.24,EDM,29,EDM672469,"Bulk Foods & Wholesale Grocery>DESSERTS",https://test.tgp.crs/item_images/672469/672469.jpg,7.50,10.90,4.20,12,175,GR
"1 - GROCERY","SUGAR & SPICES","11 - EXTRACTS","110 - EXTRACT VANILLA C.HOUSE ARTIFICIAL",856120,6620000603,066200006037,"C.HSE EXT VAN  ARTIFICIAL",2.05,21.51,29.04,33.99,EDM,66,EDM856120,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/856120/856120.jpg,6.10,2.70,5.50,6,125,ML
"1 - GROCERY","SUGAR & SPICES","21 - CAKE DECORATING","110 - CD FOOD COLOR C.HOUSE 4X28ML",856427,6620000750,066200007508,"++C.HSE 4 VIAL FOOD COLOR",1.33,22.41,30.25,35.41,EDM,0,EDM856427,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/856427/856427.jpg,6.20,6.10,2.30,12,28,ML
"1 - GROCERY","SUGAR & SPICES","51 - SALT & SALT SUBSTITUTES","100 - SALT/SUB IODIZED SIFTO SHAKER",215657,6756811090,067568110909,"SIFTO TABLE    SALT SHKR",15.03,20.57,27.77,32.5,EDM,50,EDM215657,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/215657/215657.jpg,13.40,8.70,3.90,24,250,GR
"1 - GROCERY","SUGAR & SPICES","61 - SEASONING & SALAD TOPPER","170 - S/ST SEASON MRS.DASH/MOLLY MCBUTTER",212472,60502188498,605021884983,"MRS DASH GARLIC & HERB",2.86,31.48,42.5,49.74,EDM,63,EDM212472,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/212472/212472.jpg,7.90,6.10,4.60,12,70,GR
"1 - GROCERY","SUGAR & SPICES","71 - SUGAR","110 - SUGAR WHITE ROGERS 1-2 KG",691634,6311110354,063111103541,"ROGERS FINE    WHITE SUGR",26.60,23.90,32.27,37.76,EDM,314,EDM691634,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/691634/691634.jpg,16.00,10.00,5.70,12,1,KG
"1 - GROCERY","SUGAR & SPICES","81 - SUGAR SUBSTITUTES","170 - SUGAR SUB SPLENDA BROWN",816876,72277600008,722776000083,"SPLENDA BROWN SUGAR BLEND",13.64,59.46,80.27,93.95,EDM,72,EDM816876,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/816876/816876.jpg,14.80,12.30,8.40,12,454,GR
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","600 - MEX SEASONINGS REGULAR OEP",6286405,5830011807,058300118079,"OEP QUESADILLA SEASON MIX",2.24,37.97,51.26,59.99,EDM,39,EDM6286405,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/6286405/6286405.jpg,9.70,4.70,5.80,32,24,GR
"1 - GROCERY","ETHNIC FOODS","15 - FILIPINO","100 - FILIPINO NOODLES SUPER Q",619577,480601181206,480601181206,"SUPER Q GOLDEN BIHON",5.00,32.08,43.31,50.69,CAL,0,CAL619577,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/619577/619577.jpg,11.80,9.40,11.80,30,454,GR
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","555 - ASIAN SOY SAUCE VH",6200885,5874415163,058744151632,"VH SOYA SCE",17.94,25.52,34.45,40.32,EDM,92,EDM6200885,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/6200885/6200885.jpg,11.00,8.00,9.10,12,380,ML
"1 - GROCERY","ETHNIC FOODS","25 - JAPANESE","240 - JAPANESE DRINKS OKF 1.5L",6216261,88439400079,884394000798,"OKF ALOE VERA JUICE 1.5L",44.00,23.95,32.33,37.84,CAL,25,CAL6216261,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/6216261/6216261.jpg,13.60,10.00,12.60,12,1.5,LT
"1 - GROCERY","ETHNIC FOODS","36 - SOUTH ASIAN","615 - SOUTH ASIAN SAUCE VH 341ML",954347,5874415151,058744151519,"VH INDIAN MANGO CURRY SCE",15.74,31.52,42.55,49.8,EDM,35,EDM954347,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/954347/954347.jpg,11.00,8.00,5.70,12,341,ML
"1 - GROCERY","ETHNIC FOODS","46 - CARIBBEAN","260 - CARIB CAN FOODS GRACE ACKEES",559393,5527076202,055270762028,"GRACE ACKEES IN SALT WATR",28.65,188.10,253.94,297.2,CAL,21,CAL559393,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/559393/559393.jpg,13.30,10.20,9.10,24,540,ML
"1 - GROCERY","ETHNIC FOODS","75 - EASTERN EUROPEAN","353 - EAST EURO COND KUEHNE CABBAGE",713867,6636210506,066362105067,"KUHNE RED CABBAGE",2.97,29.75,40.16,47.01,CAL,11,CAL713867,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/713867/713867.jpg,8.60,2.30,1.70,12,720,ML
"1 - GROCERY","ETHNIC FOODS","80 - BRITISH","460 - BRITISH JAMS ROBERTSON",730028,5964420217,059644202172,"ROBERTSON GINGER MARMALADE",7.07,16.41,22.15,25.93,CAL,87,CAL730028,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/730028/730028.jpg,8.50,5.70,4.90,6,250,ML
"1 - GROCERY","ETHNIC FOODS","85 - DUTCH","150 - DUTCH DESSERTS MODDERMAN",2486595,871076803010,871076803010,"MODDERMAN BREAKFAST CAKE",15.84,36.63,49.45,57.88,CAL,35,CAL2486595,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",,13.80,6.40,7.10,18,400,GR
"1 - GROCERY","SOFT DRINKS","61 - SOFT DRINKS-SPECIALTY","600 - SPECIALTY-JONES SODA 355ML",211201,62022120011,620221200111,"JONES BL BBGUM",17.00,13.42,18.12,21.2,EDM,94,EDM211201,"Bulk Foods & Wholesale Grocery>SOFT DRINKS",https://test.tgp.crs/item_images/211201/211201.jpg,7.50,9.80,9.00,12,355,ML
"1 - GROCERY","SNACK FOODS","31 - CHEESE CORN","830 - CHEESE CORN-CHEEZIES 36G",569343,5675736000,056757360003,"HAWKINS CHEEZIES",3.99,16.36,22.09,25.85,EDM,130,EDM569343,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/569343/569343.jpg,16.20,6.70,7.90,36,36,GR
"1 - GROCERY","SNACK FOODS","41 - POPCORN SNACKS - RTE","700 - PCORN SNACKS-ORVLLE 150-220G",516724,5880760008,058807600084,"ORV RTE P/CORN KTTL CORN",7.58,33.77,45.59,53.36,EDM,46,EDM516724,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/516724/516724.jpg,23.60,15.50,11.60,12,220,GR
"1 - GROCERY","SNACK FOODS","43 - MICROWAVE POPCORN","200 - MICRO PCORN-ORVILLE 3-4'S",566695,5880750089,058807500896,"ORV RDN EXTRA BUTTERY 3 S",8.64,28.63,38.65,45.24,EDM,50,EDM566695,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/566695/566695.jpg,13.10,6.70,9.20,12,246,GR
"1 - GROCERY","SNACK FOODS","44 - POPPING CORN","300 - POPPING CORN-JIFFY 127G",481812,6414415070,064144150700,"JFFYPOP BTTR POPCRN SHKR",5.99,21.40,28.89,33.81,EDM,92,EDM481812,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/481812/481812.jpg,15.20,7.60,7.60,12,127,GR
"1 - GROCERY","SNACK FOODS","61 - JERKY SNACK","210 - MEAT SNACK-JCK LNKS JERK 80G",863837,1708211733,017082117335,"JACK LINKS SWET&HOT JERKY",3.50,49.78,67.2,78.65,EDM,37,EDM863837,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/863837/863837.jpg,1.00,6.50,9.50,12,80,GR
"1 - GROCERY","SNACK FOODS","83 - HEALTHY SNACKS","100 - HEALTHY SNACK-3 FARMERS CHICKPEA",834853,67933900017,679339000175,"3 FARMRS CHKPEA BAL-PEPPR",3.20,39.26,53,62.03,CAL,89,CAL834853,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/834853/834853.jpg,8.50,12.00,10.00,12,120,GR
"1 - GROCERY","SNACK FOODS","96 - SPECIALTY SALTY SNACKS","760 - BFY SNACK-FRESH IS BEST TORTILLA",6220610,62813000300,628130003007,"FRESH BEST TRI COLOR TORT",10.40,41.10,55.49,64.94,CAL,174,CAL6220610,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/6220610/6220610.jpg,22.00,15.50,11.50,12,300,GR
"1 - GROCERY","SPREADS & SYRUP","11 - JAMS & JELLIES","130 - JAM & JELLY-JAM KRAFT 500ML",337774,6810005558,068100055580,"KR PURE RASPBERRY JAM",26.26,47.14,63.64,74.48,EDM,64,EDM337774,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/337774/337774.jpg,12.70,9.60,5.70,12,500,ML
"1 - GROCERY","SPREADS & SYRUP","16 - JAMS & JELLIES ORG","300 - JAMS & JELLIES ORG OTH 250ML",869495,83239800001,832398000016,"OVER THE HILL  CHRY SPRD",12.78,46.22,62.4,73.03,CAL,52,CAL869495,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",,7.20,9.20,5.60,12,250,ML
"1 - GROCERY","SPREADS & SYRUP","32 - NUT BUTTERS","320 - MARANATHA AMLOND BUTTER SPREAD",6216345,5165109305,051651093057,"MARANATHA ALMD BUT SPRD",4.80,49.71,67.11,78.54,CAL,57,CAL6216345,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/6216345/6216345.jpg,9.10,6.40,5.10,6,340,GR
"1 - GROCERY","SPREADS & SYRUP","36 - PEANUT BUTTER ORG","275 - PB ORG NUTS TO YOU 365ML",130328,6889223652,068892236525,"NUTS TO YOU ALMOND SMOOTH",9.63,89.04,120.2,140.68,CAL,7,CAL130328,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/130328/130328.jpg,12.90,9.90,4.80,12,365,GR
"1 - GROCERY","SPREADS & SYRUP","41 - SWEET SPREADS","500 - SWEET SPREADS ED SMITH  500ML",650226,6720001213,067200012134,"EDS PURE LEMON SPREAD",22.81,54.16,73.12,85.57,EDM,37,EDM650226,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/650226/650226.jpg,13.30,9.90,5.50,12,500,ML
"1 - GROCERY","SPREADS & SYRUP","51 - SYRUP","520 - SYRUP CORN BEEHIVE 500ML",336255,76172004011,761720040119,"BEEHIVE CORN SYRUP",20.12,34.10,46.04,53.88,EDM,19,EDM336255,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/336255/336255.jpg,11.40,9.40,7.90,12,500,ML
"1 - GROCERY","HOT BEVERAGES","11 - RST & GRD COFFEE","270 - R&G COFF MNSTRM MAXHS 730-925G",942110,6618805092,066188050923,"MAX HSE ROAST COFFEE",14.47,75.25,101.59,118.9,EDM,99,EDM942110,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/942110/942110.jpg,19.20,12.80,6.50,6,925,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",887141,62907050012,629070500120,"KICK H. GRIZ CLAW FT COFF",6.61,73.74,99.55,116.51,EDM,26,EDM887141,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/887141/887141.jpg,9.00,10.20,7.80,6,454,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","820 - SING SRV COFF KEUR MCCAFE 12PK",542290,66344760824,663447608248,"MCCAFE POD PREM RST 12CT",3.82,46.47,62.73,73.42,EDM,0,EDM542290,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/542290/542290.jpg,19.10,7.10,7.60,6,12,EA
"1 - GROCERY","HOT BEVERAGES","38 - SINGLE SERVE COFFEE CAPSULE","380 - SINGLE SERV COFF CAPS PELLINI",2433829,81013403005,810134030053,"PELLINI ARABIC CAPS 10CT",6.50,61.36,82.84,96.95,CAL,53,CAL2433829,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2433829/2433829.jpg,8.00,6.20,5.50,12,10,EA
"1 - GROCERY","HOT BEVERAGES","41 - SINGLE SERVE COFFEE TASSIMO","510 - SING SRV COFF TASS NABOB 14PK",779850,6020098790,060200987907,"TASSIMO NABOB COLUM BIAN",2.14,36.31,49.02,57.37,EDM,94,EDM779850,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/779850/779850.jpg,15.70,6.20,7.60,5,14,EA
"1 - GROCERY","HOT BEVERAGES","42 - SINGLE SERVE HOT CHOC","50 - TIM HORTONS HOT CHOC SACHET",6306740,,000000000000,"TIM HORT HOT   CHOC FRNH  VAN SACH",4.23,17.12,23.11,27.05,EDM,0,EDM6306740,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,19.10,4.30,5.90,5,8,EA
"1 - GROCERY","HOT BEVERAGES","51 - COFFEE SUBSTITUTES","200 - COFFEE SUB-NESCAFE  470ML",493387,5500010162,055000101622,"NESCAFE ICE JAVA CAPPUCCINO",18.29,41.96,56.65,66.3,EDM,57,EDM493387,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/493387/493387.jpg,10.60,8.30,8.30,12,470,ML
"1 - GROCERY","HOT BEVERAGES","55 - COFFEE INSTANT","25 - INSTANT COFFEE TIM HORT  100G",6224224,6320911791,063209117917,"TIM HORT INST COFF ORIG",10.00,68.56,92.56,108.32,EDM,6,EDM6224224,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6224224/6224224.jpg,9.00,8.50,9.30,12,100,GR
"1 - GROCERY","HOT BEVERAGES","57 - COFFEE FILTERS","220 - COFFEE FILTERS BSKT MLITA 100",319640,5543762940,055437629409,"MELIT WHT BASKET 10CUP",5.75,43.68,58.97,69.01,EDM,29,EDM319640,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/319640/319640.jpg,15.50,5.50,15.90,24,100,EA
"1 - GROCERY","HOT BEVERAGES","61 - TEA BLACK","175 - BLACK TEA REG TETLEY 72EA",308221,5717424072,057174240725,"TETLEY TEA ORANGE PEKOE",15.25,103.51,139.74,163.55,EDM,30,EDM308221,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/308221/308221.jpg,13.20,23.40,8.50,24,72,EA
"1 - GROCERY","HOT BEVERAGES","71 - TEA SPECIALTY","210 - SPEC TEA HERB CELEST",817767,7073405500,070734055003,"CELEST TEA FRUIT SAMPLER  HERB",2.60,32.83,44.32,51.87,EDM,1,EDM817767,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/817767/817767.jpg,12.90,8.10,5.80,12,20,EA
"1 - GROCERY","HOT BEVERAGES","77 - TEA MEDICINAL","100 - TEA MEDICINAL TRADITIONAL",117341,3291710175,032917101754,"TRAD MEDI ROAST DANDELION ROOT",0.99,26.91,36.33,42.52,CAL,43,CAL117341,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/117341/117341.jpg,8.60,6.80,6.10,6,20,EA
"1 - GROCERY","HOT BEVERAGES","81 - HOT CHOC/CHOC SYRUP","120 - HT CH/CHO SYR-POWDER CARN 10E",2419802,6500013354,065000133547,"CARN HOT CHOC RICH ENVEL",8.42,34.24,46.22,54.1,EDM,105,EDM2419802,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2419802/2419802.jpg,15.20,12.20,5.10,12,10,EA
"1 - GROCERY","HOT BEVERAGES","91 - COFFEE WHITENERS","110 - COFFEE WHITENRS REG NESTLE 1.4KG",705186,5000017394,050000173945,"NESTLE C-MATE REGULAR",21.49,44.16,59.62,69.77,EDM,882,EDM705186,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/705186/705186.jpg,19.40,12.80,7.20,6,1.4,KG
"1 - GROCERY","HOT BEVERAGES","96 - MILK SUBSTITUTES","345 - MILK SUB ALMD-SILK 946ML",781948,2529300181,025293001817,"SILK TRUE ALMND UNSWEETND",26.47,24.38,32.91,38.52,CAL,54,CAL781948,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/781948/781948.jpg,12.20,9.20,9.40,12,946,ML
"1 - GROCERY",COOKIES,"11 - COOKIES-ADULT","255 - COOKIE AD BRK-ANNA THINS 150G",673160,5435811126,054358111260,"ANNA S GINGER THINS",4.60,19.30,26.06,30.49,EDM,32,EDM673160,"Bulk Foods & Wholesale Grocery>COOKIES",https://test.tgp.crs/item_images/673160/673160.jpg,15.50,6.10,5.60,12,150,GR
"1 - GROCERY",COOKIES,"21 - COOKIES-ALL FAMILY","108 - COOKIE AF BR-CHRISTIE 198-303GR",570051,6672100667,066721006677,"CHIPS AHOY ORIGINAL 300GR",9.41,39.93,53.91,63.09,EDM,50,EDM570051,"Bulk Foods & Wholesale Grocery>COOKIES",https://test.tgp.crs/item_images/570051/570051.jpg,9.40,14.60,9.00,12,300,GR
"1 - GROCERY",COOKIES,"31 - COOKIES-KIDS","140 - COOKIE KID BR-DARE BEAR PAWS",2444578,6334800694,063348006943,"BEAR PAWS CHOCOLATE CHIP",8.33,40.34,54.46,63.74,EDM,70,EDM2444578,"Bulk Foods & Wholesale Grocery>COOKIES",https://test.tgp.crs/item_images/2444578/2444578.jpg,13.00,11.20,8.60,12,240,GR
"1 - GROCERY",COOKIES,"71 - COOKIES-SINGLE SERVE","995 - COOKIES SS-FOODSERVICE",323766,5683322837,056833228371,"DAD S COOKIE OATMEAL 2 S",11.58,37.29,50.34,58.92,EDM,29,EDM323766,"Bulk Foods & Wholesale Grocery>COOKIES",https://test.tgp.crs/item_images/323766/323766.jpg,10.30,7.80,13.60,1,100,PK
"1 - GROCERY","SNACK CRACKERS","11 - SNACK CRACKERS-ADULT","240 - SNKCRKYADLT MUNCH DARE BRETON",750281,5565368600,055653686002,"DARE BRETON GARDEN VEGE   TABLE",7.09,33.54,45.28,52.99,EDM,71,EDM750281,"Bulk Foods & Wholesale Grocery>SNACK CRACKERS",https://test.tgp.crs/item_images/750281/750281.jpg,17.20,11.20,6.30,12,225,GR
"1 - GROCERY","SNACK CRACKERS","21 - SNACK CRACKERS-ALL FAMILY","220 - SNKCRK-AF MCH WHEAT THINS",627257,6672100260,066721002600,"CHR WHEAT THINS 200G",6.48,32.59,44,51.49,EDM,130,EDM627257,"Bulk Foods & Wholesale Grocery>SNACK CRACKERS",https://test.tgp.crs/item_images/627257/627257.jpg,14.60,11.60,7.40,12,200,GR
"1 - GROCERY","SNACK CRACKERS","41 - SNACK CRACKERS-SPECIALTY","210 - SNKCRK-SPEC ORGANIC ANNIES",2456457,1356200184,013562001842,"ANNIES ORG CHEDDAR CRACKR",7.64,35.87,48.42,56.67,EDM,5,EDM2456457,"Bulk Foods & Wholesale Grocery>SNACK CRACKERS",https://test.tgp.crs/item_images/2456457/2456457.jpg,14.70,11.20,8.20,12,213,GR
"1 - GROCERY","SNACK CRACKERS","61 - SINGLE SERVE","110 - SING SERVE-CRK CRHSITIE 70G",626101,6672100278,066721002785,"RITZ BITS CHSE SNDWCH STG  BAGS",2.47,12.65,17.08,19.99,EDM,21,EDM626101,"Bulk Foods & Wholesale Grocery>SNACK CRACKERS",https://test.tgp.crs/item_images/626101/626101.jpg,15.40,15.40,7.10,12,70,GR
"1 - GROCERY","SOUP CRACKERS","11 - SOUP CRACKERS","220 - SOUP CRACKERS-PREM PLUS 900G",2471696,6672100786,066721007865,"CHRISTIE PREM PLUS UNSLTD",14.24,35.18,47.49,55.58,EDM,123,EDM2471696,"Bulk Foods & Wholesale Grocery>SOUP CRACKERS",https://test.tgp.crs/item_images/2471696/2471696.jpg,16.70,12.70,9.90,6,900,GR
"1 - GROCERY",CONFECTIONERY,"11 - CHOCOLATE","100 - CHOC BAR-SINGLE SERV CADBURY",883561,6120000345,061200003451,"CADBURY MR BIG CHOC BAR",3.82,23.47,31.68,37.08,EDM,313,EDM883561,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/883561/883561.jpg,11.80,9.40,3.10,24,60,GR
"1 - GROCERY",CONFECTIONERY,"21 - GUM","110 - GUM-SINGLE SERV MDLZ PELLET",188912,5770033148,057700331484,"DENTYNE FIRE    CINNMN    GUM SNGLS",0.66,9.81,13.24,15.5,EDM,242,EDM188912,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/188912/188912.jpg,12.30,7.30,11.20,12,1,EA
"1 - GROCERY",CONFECTIONERY,"31 - MINTS","125 - MINTS-SINGLE SERV TIC TAC 24GR",2413060,6202000562,062020005625,"TIC TAC T60    ORNGE",1.61,14.61,19.72,23.08,EDM,32,EDM2413060,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/2413060/2413060.jpg,7.60,5.80,6.80,12,29,GR
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","340 - CANDY BAG-MAYNARDS 170-185GR",835090,5770021520,057700215203,"MYNRDS FUZZY   PEACH PEG TOP",5.86,22.45,30.31,35.47,EDM,163,EDM835090,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/835090/835090.jpg,16.40,7.50,3.80,12,185,GR
"1 - GROCERY",CONFECTIONERY,"61 - LICORICE","200 - LICORICE-BAG LRG TWIZZLERS",169128,5660081650,056600816503,"TWIZZERS SUPER NIBS CHERRY",12.49,33.67,45.45,53.2,EDM,126,EDM169128,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/169128/169128.jpg,11.30,9.70,6.40,12,400,GR
"1 - GROCERY","CONES/TOPPINGS/FREEZE POPS","31 - FREEZE POPS","210 - FREEZE POPS-NATL BRND 12-45EA",369793,6433118007,064331180077,"WELCH S 100%JCE ICE BARS",16.68,69.74,94.15,110.19,EDM,35,EDM369793,"Bulk Foods & Wholesale Grocery>CONES/TOPPINGS/FREEZE POPS",https://test.tgp.crs/item_images/369793/369793.jpg,11.00,6.00,6.30,14,12,EA
"1 - GROCERY","COLD CEREAL","15 - COLD CEREAL ADULT","215 - CLD CRL-ADULT REG KELL RAISIN BRAN",870162,6410010802,064100108028,"KELL RAISIN BRAN",14.57,43.75,59.06,69.13,EDM,125,EDM870162,"Bulk Foods & Wholesale Grocery>COLD CEREAL",https://test.tgp.crs/item_images/870162/870162.jpg,15.90,13.00,11.60,12,425,GR
"1 - GROCERY","COLD CEREAL","25 - COLD CEREAL FAMILY","200 - CLD CRL-FMLY REG-GM CHEERIOS",2465557,6563313281,065633132818,"GM CHEERIOS",14.90,51.21,69.13,80.91,EDM,259,EDM2465557,"Bulk Foods & Wholesale Grocery>COLD CEREAL",https://test.tgp.crs/item_images/2465557/2465557.jpg,19.40,15.70,12.40,14,350,GR
